,Path,Emotions,Gender,Intensity,Line
117,../kaggle/input/audio_speech_actors_01-24/Actor_02/03-01-08-02-01-02-02.wav,surprise,1,1,Kids are talking by the door
118,../kaggle/input/audio_speech_actors_01-24/Actor_02/03-01-08-02-02-01-02.wav,surprise,1,1,Dogs are sitting by the door
119,../kaggle/input/audio_speech_actors_01-24/Actor_02/03-01-08-02-02-02-02.wav,surprise,1,1,Dogs are sitting by the door
120,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-01-01-01-01-03.wav,neutral,0,0,Kids are talking by the door
121,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-01-01-01-02-03.wav,neutral,0,0,Kids are talking by the door
122,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-01-01-02-01-03.wav,neutral,0,0,Dogs are sitting by the door
123,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-01-01-02-02-03.wav,neutral,0,0,Dogs are sitting by the door
124,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-02-01-01-01-03.wav,calm,0,0,Kids are talking by the door
125,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-02-01-01-02-03.wav,calm,0,0,Kids are talking by the door
126,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-02-01-02-01-03.wav,calm,0,0,Dogs are sitting by the door
127,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-02-01-02-02-03.wav,calm,0,0,Dogs are sitting by the door
128,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-02-02-01-01-03.wav,calm,0,1,Kids are talking by the door
129,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-02-02-01-02-03.wav,calm,0,1,Kids are talking by the door
130,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-02-02-02-01-03.wav,calm,0,1,Dogs are sitting by the door
131,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-02-02-02-02-03.wav,calm,0,1,Dogs are sitting by the door
132,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-03-01-01-01-03.wav,happy,0,0,Kids are talking by the door
133,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-03-01-01-02-03.wav,happy,0,0,Kids are talking by the door
134,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-03-01-02-01-03.wav,happy,0,0,Dogs are sitting by the door
135,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-03-01-02-02-03.wav,happy,0,0,Dogs are sitting by the door
136,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-03-02-01-01-03.wav,happy,0,1,Kids are talking by the door
137,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-03-02-01-02-03.wav,happy,0,1,Kids are talking by the door
138,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-03-02-02-01-03.wav,happy,0,1,Dogs are sitting by the door
139,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-03-02-02-02-03.wav,happy,0,1,Dogs are sitting by the door
140,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-04-01-01-01-03.wav,sad,0,0,Kids are talking by the door
141,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-04-01-01-02-03.wav,sad,0,0,Kids are talking by the door
142,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-04-01-02-01-03.wav,sad,0,0,Dogs are sitting by the door
143,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-04-01-02-02-03.wav,sad,0,0,Dogs are sitting by the door
144,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-04-02-01-01-03.wav,sad,0,1,Kids are talking by the door
145,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-04-02-01-02-03.wav,sad,0,1,Kids are talking by the door
146,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-04-02-02-01-03.wav,sad,0,1,Dogs are sitting by the door
147,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-04-02-02-02-03.wav,sad,0,1,Dogs are sitting by the door
148,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-05-01-01-01-03.wav,angry,0,0,Kids are talking by the door
149,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-05-01-01-02-03.wav,angry,0,0,Kids are talking by the door
150,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-05-01-02-01-03.wav,angry,0,0,Dogs are sitting by the door
151,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-05-01-02-02-03.wav,angry,0,0,Dogs are sitting by the door
152,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-05-02-01-01-03.wav,angry,0,1,Kids are talking by the door
153,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-05-02-01-02-03.wav,angry,0,1,Kids are talking by the door
154,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-05-02-02-01-03.wav,angry,0,1,Dogs are sitting by the door
155,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-05-02-02-02-03.wav,angry,0,1,Dogs are sitting by the door
156,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-06-01-01-01-03.wav,fear,0,0,Kids are talking by the door
157,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-06-01-01-02-03.wav,fear,0,0,Kids are talking by the door
158,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-06-01-02-01-03.wav,fear,0,0,Dogs are sitting by the door
159,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-06-01-02-02-03.wav,fear,0,0,Dogs are sitting by the door
160,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-06-02-01-01-03.wav,fear,0,1,Kids are talking by the door
161,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-06-02-01-02-03.wav,fear,0,1,Kids are talking by the door
162,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-06-02-02-01-03.wav,fear,0,1,Dogs are sitting by the door
163,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-06-02-02-02-03.wav,fear,0,1,Dogs are sitting by the door
164,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-07-01-01-01-03.wav,disgust,0,0,Kids are talking by the door
165,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-07-01-01-02-03.wav,disgust,0,0,Kids are talking by the door
166,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-07-01-02-01-03.wav,disgust,0,0,Dogs are sitting by the door
167,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-07-01-02-02-03.wav,disgust,0,0,Dogs are sitting by the door
168,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-07-02-01-01-03.wav,disgust,0,1,Kids are talking by the door
169,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-07-02-01-02-03.wav,disgust,0,1,Kids are talking by the door
170,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-07-02-02-01-03.wav,disgust,0,1,Dogs are sitting by the door
171,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-07-02-02-02-03.wav,disgust,0,1,Dogs are sitting by the door
172,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-08-01-01-01-03.wav,surprise,0,0,Kids are talking by the door
173,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-08-01-01-02-03.wav,surprise,0,0,Kids are talking by the door
174,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-08-01-02-01-03.wav,surprise,0,0,Dogs are sitting by the door
175,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-08-01-02-02-03.wav,surprise,0,0,Dogs are sitting by the door
176,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-08-02-01-01-03.wav,surprise,0,1,Kids are talking by the door
177,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-08-02-01-02-03.wav,surprise,0,1,Kids are talking by the door
178,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-08-02-02-01-03.wav,surprise,0,1,Dogs are sitting by the door
179,../kaggle/input/audio_speech_actors_01-24/Actor_03/03-01-08-02-02-02-03.wav,surprise,0,1,Dogs are sitting by the door
180,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-01-01-01-01-04.wav,neutral,1,0,Kids are talking by the door
181,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-01-01-01-02-04.wav,neutral,1,0,Kids are talking by the door
182,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-01-01-02-01-04.wav,neutral,1,0,Dogs are sitting by the door
183,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-01-01-02-02-04.wav,neutral,1,0,Dogs are sitting by the door
184,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-02-01-01-01-04.wav,calm,1,0,Kids are talking by the door
185,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-02-01-01-02-04.wav,calm,1,0,Kids are talking by the door
186,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-02-01-02-01-04.wav,calm,1,0,Dogs are sitting by the door
187,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-02-01-02-02-04.wav,calm,1,0,Dogs are sitting by the door
188,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-02-02-01-01-04.wav,calm,1,1,Kids are talking by the door
189,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-02-02-01-02-04.wav,calm,1,1,Kids are talking by the door
190,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-02-02-02-01-04.wav,calm,1,1,Dogs are sitting by the door
191,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-02-02-02-02-04.wav,calm,1,1,Dogs are sitting by the door
192,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-03-01-01-01-04.wav,happy,1,0,Kids are talking by the door
193,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-03-01-01-02-04.wav,happy,1,0,Kids are talking by the door
194,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-03-01-02-01-04.wav,happy,1,0,Dogs are sitting by the door
195,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-03-01-02-02-04.wav,happy,1,0,Dogs are sitting by the door
196,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-03-02-01-01-04.wav,happy,1,1,Kids are talking by the door
197,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-03-02-01-02-04.wav,happy,1,1,Kids are talking by the door
198,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-03-02-02-01-04.wav,happy,1,1,Dogs are sitting by the door
199,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-03-02-02-02-04.wav,happy,1,1,Dogs are sitting by the door
200,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-04-01-01-01-04.wav,sad,1,0,Kids are talking by the door
201,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-04-01-01-02-04.wav,sad,1,0,Kids are talking by the door
202,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-04-01-02-01-04.wav,sad,1,0,Dogs are sitting by the door
203,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-04-01-02-02-04.wav,sad,1,0,Dogs are sitting by the door
204,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-04-02-01-01-04.wav,sad,1,1,Kids are talking by the door
205,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-04-02-01-02-04.wav,sad,1,1,Kids are talking by the door
206,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-04-02-02-01-04.wav,sad,1,1,Dogs are sitting by the door
207,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-04-02-02-02-04.wav,sad,1,1,Dogs are sitting by the door
208,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-05-01-01-01-04.wav,angry,1,0,Kids are talking by the door
209,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-05-01-01-02-04.wav,angry,1,0,Kids are talking by the door
210,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-05-01-02-01-04.wav,angry,1,0,Dogs are sitting by the door
211,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-05-01-02-02-04.wav,angry,1,0,Dogs are sitting by the door
212,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-05-02-01-01-04.wav,angry,1,1,Kids are talking by the door
213,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-05-02-01-02-04.wav,angry,1,1,Kids are talking by the door
214,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-05-02-02-01-04.wav,angry,1,1,Dogs are sitting by the door
215,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-05-02-02-02-04.wav,angry,1,1,Dogs are sitting by the door
216,../kaggle/input/audio_speech_actors_01-24/Actor_04/03-01-06-01-01-01-04.wav,fear,1,0,Kids are talking by the door
