0,1,2,3,4,5,labels
-3658.903778775747,-1464.5754185854053,1145.72727938186,-3039.30262406296,1117.1884018591713,747.6355943414743,calm
-3027.2364828269124,-3766.8938724160676,-1589.064263424677,-893.209465448374,-15.291768048743263,267.4606689525246,happy
-3390.6617383109788,-1458.160118138328,-2798.3179875083306,-103.76931332515866,-1347.6213769710087,188.8406411725263,happy
-2941.656140754784,-3613.291066772526,-1305.7850564650362,-621.8218083049717,-230.73580672393695,120.98211363848672,happy
-2817.407738981386,-3618.5262132210896,-1465.240710040252,-743.9945895042503,269.1276975148279,190.6636989572078,happy
-3598.0928843189386,883.5042435128642,-1760.7793708120248,672.4936582264784,-791.6037180021692,51.74670750888217,happy
-2555.2288465364322,-3445.421614458285,-1468.8789895466784,-553.712851205821,61.252976444824604,169.06186292545803,happy
-3163.940320750201,-3504.588454233293,756.7843392736161,-1005.356365332631,1136.4637584077163,860.0197003258878,happy
-3341.8122609671814,2108.775293760077,-396.87859117350143,2539.7479794632027,325.8780648916028,610.0499405312505,happy
-3068.4949488201546,-3331.824950297192,783.5095626874694,-921.1315483432255,1121.8711386278458,792.5414615952496,happy
-2776.2898736468887,-2341.862192009128,684.3490218288088,-1291.3899430498948,746.8191775504185,207.50594484413935,happy
-3149.968921743167,3457.225530373387,-178.67838371446365,-601.0733889415789,-177.77675409341538,-319.7510864833776,happy
-2684.5196219021454,-2177.009245438691,1290.0433891339815,-991.5924007657788,503.80550313165276,230.9950753856517,happy
-3271.094400946524,-2309.065730095079,-813.2978013000698,-1257.6378977297782,129.2677989280354,392.53196025857073,happy
-3799.036504268813,2218.5643677446096,822.1645546942127,-1570.3892689027423,-361.3906747538302,55.39848377193512,happy
-2996.6156991142934,-2357.172381217389,-873.4568366709063,-822.0104781878548,-12.94260441016819,457.2271054615281,happy
739.5592684242357,-3197.3532168821894,474.8107267250353,183.03068742428468,770.8801449198417,183.52673204618293,happy
-451.0680257389625,575.3839199333569,-725.513893954891,1813.1666373651897,290.65028474356035,-110.06569389025294,happy
931.7179825926313,-2951.690428100495,364.6941919225678,466.11644468241803,561.0160260979059,128.7550824119037,happy
-2794.1921914254776,-1608.616965216482,2997.3102731914214,54.03218450126547,1156.8174983543774,800.9272785626682,happy
-3335.8993542062603,2597.017764295576,-759.6092469542759,-158.65935276018715,-120.30288856463967,81.69635834698853,happy
-2838.3744901653704,-1166.0770436899534,2980.339150717409,342.67606809261525,650.2442739563484,738.4775609006683,happy
-2906.8951930394887,-540.3855209503229,1657.522916871492,-2055.47009340388,1633.3951882635029,371.918143843238,happy
-3232.323770987238,2120.481521313219,1075.7093281059576,-197.3626264916665,1071.9442625688298,293.8507053269614,happy
-2776.036334539166,-341.27812017222715,1608.928787882818,-1785.4242273443838,1561.2650344568203,294.8542110678175,happy
-3052.74870029483,-2484.4632474219798,-884.0017807361878,-329.05474630204003,233.2356875931335,558.706952602493,sad
-3568.5267324390284,1196.220939504798,315.6166161795136,-2404.069607437682,-682.0042520743073,79.28536326158842,sad
-2713.1061950000185,-2720.5157796413273,-587.8117964468585,-270.32727364944157,22.98843825145401,506.1094540153536,sad
-1485.2954622964928,-2856.220064317357,-752.6252516465559,-1158.483179109813,-123.96323383538031,-596.6843205096086,sad
-2239.6106239208702,2713.5757357835378,591.7059323042695,-1130.9539965216145,-1926.8953928665753,-1034.4396349393276,sad
-1395.322076548062,-2901.895225042507,-745.03144400216,-1022.0624513364314,165.5134485035288,-707.339521615401,sad
-3697.6022617480885,-3357.1431843046857,-1290.112710469006,-1628.349805143095,774.4022162814414,970.6586666851631,sad
-4002.9239141273133,-244.1761567356794,-2423.7705869451775,264.77758324988275,429.50870327637284,866.8949149039441,sad
-3631.338241155413,-3374.1412653490074,-1149.177695037498,-1704.0359145168018,711.2018135862722,902.256215002154,sad
-3357.920995900233,-3309.3813335011946,-1164.1848764862607,-805.3642673464291,480.0712082794871,685.172907955704,sad
-3678.292470902792,1261.8278176625372,-1714.3245891604379,1221.453748127242,2714.738517899702,793.0852122982653,sad
-3147.7072794910714,-3133.16747997151,-1011.1862433192696,-473.34905276421586,221.2260567910337,664.8117084520106,sad
-2156.118110931357,-2845.4107627107537,-1038.4683996368742,-1389.355318434047,-207.10142880162715,-449.41225449879386,sad
-2813.569498368367,-217.08396504827343,-1942.1045385462098,166.58179968937017,1371.275498245688,-152.61122402568347,sad
-1924.0598120718414,-2572.1932774732886,-1115.5239642617842,-1130.2358084794357,-166.8424997780873,-515.5603062316798,sad
-3179.8843970866906,-1998.057355882659,-982.8346772915689,-1084.4448453328125,-1148.641635297498,496.9064975899428,sad
-3771.801600876323,3031.8611809459544,-1646.5533905015993,420.69951789860914,-50.12665177242554,502.1330949095561,sad
-3080.992957561917,-1723.8601681683328,-860.7807346781974,-931.7254562247105,-1374.892258675933,394.28272984767045,sad
-2942.104764987937,-1970.2294846347718,438.3698857667654,-2199.7512376653867,812.7885039157111,456.91128523624184,sad
-3737.931220500332,1503.4637402349813,1201.347461809615,-1928.2881722557008,1565.7817998096482,449.59006579827656,sad
-3043.8463850712974,-1545.3020375337298,433.3308989693093,-1906.0618799417653,415.4568073099941,407.6717254450739,sad
-3341.792874188989,-1718.118806094809,60.3457942043269,-1509.10737996342,553.9164456349747,605.4070269735022,sad
-3777.0573628499315,2780.027644357708,-53.20084728422948,-1025.5418216152364,459.8121419744263,354.2193213472211,sad
-3260.1176921856754,-1500.4393403020879,283.65819368285224,-1235.0546174921822,76.98908521834464,538.7608132623583,sad
-1036.2232234486714,-1012.4346220981614,-1044.8568500934223,61.37250657309933,-587.757373474967,676.3145696658445,angry
-4356.912007562813,3473.150372345335,456.28823792808544,67.61135323810154,-2104.0268598859,528.2616371758384,angry
-3444.640079978822,-898.2339602895372,-609.4135399541789,532.6583881191716,-1138.9674157843335,886.9044215930231,angry
-3440.358754193864,134.87479466369507,-95.77844286982372,-878.3715635470998,-1295.7812000105716,654.5938667907965,angry
-4173.540029216058,2974.8615720504376,361.0948576340306,-290.4107817403446,-704.661880312527,568.2097607648353,angry
-3584.8618415917845,418.10462091943197,83.37556524441734,-748.0952917039729,-1374.625255509585,487.25876477092123,angry
-2266.0632009702335,-2111.9604810966707,1053.007998979697,-1124.1006043014477,488.3976718083575,316.90345080768697,angry
-2573.7026981182985,1709.748062933482,1011.5422508552738,-2988.8256961378274,238.73178912711964,-160.73688321801535,angry
-2174.4587963400086,-1560.2340601026642,1220.2383478435481,-1014.7377953622885,18.856827418849576,183.9592516063911,angry
-1142.5941060865837,-592.9182075621528,1669.8037441044994,-1555.0397815055007,376.57825090877674,178.49459514353262,angry
-1568.15825235088,3943.5405956335276,104.10659106291928,-109.57153719015693,-889.9794442919147,-236.919369849923,angry
-905.0111470597273,-152.0858064709251,1676.9085754235764,-1398.9161035685865,-155.47456280589165,150.90212774825207,angry
-332.88014214495735,-44.280417425083584,1277.2280355064174,1073.1476697338805,-720.5265940803347,113.60752476311993,angry
-1028.9325429039936,3855.9078763279476,2024.5599985965528,1989.2619731080833,-276.6581708671732,-8.493572942553808,angry
-229.35604316336924,391.7919385934325,1335.1905038585398,960.0516247404529,-884.728935174106,209.0762957867224,angry
-2684.3782604486337,1032.415652941623,1056.3283019239145,220.97978225544432,-1134.1385360901427,1639.5509312333456,angry
-2859.200857715989,2087.9957555243072,547.5053313103657,972.5537000693655,-1212.1978646279506,1556.670910804575,angry
-2456.337788163163,1556.9088426506921,1114.3009302447497,163.12749556706072,-1048.9102511245874,1759.4604243965325,angry
-294.1606421646355,1447.0705011547861,1615.3827519268618,398.07002535989,669.6129244013237,503.49635489420484,angry
-857.6426018815204,4597.420312163446,1877.3392754618578,730.5409028702433,-27.603027824497694,173.85774909311615,angry
-287.1170220126184,1760.6418817912204,1491.3156072598806,504.4875381922084,421.5122620977458,535.9015913276108,angry
1729.0536570813888,1684.7896306573812,1090.6045344103643,-1233.2314411899172,142.58545343709932,-210.595581862124,angry
823.7375318327556,3810.4849625444203,760.6337675928496,283.1296529114949,-18.251260304327786,-282.4073480217579,angry
1618.2920811499437,1908.040602476846,1115.5209609065457,-1196.608270902443,33.81019798053153,-168.1030529491549,angry
3348.4082430261897,-2538.3331795763806,670.6640869848906,551.4216998546576,25.69024032134647,-634.0754981437383,fear
297.5694387632054,1142.4694492285992,2532.685783400155,-1454.451453944294,-1746.9365305758406,-1309.7343941311606,fear
4042.5510235618735,-2556.1763587189816,705.6050457367226,639.2888386516884,-69.30388239657586,-666.0012338047069,fear
-1102.391626426355,-2687.433425351912,-249.35732875249997,-376.9814028662403,333.93740718671995,-239.69686733522846,fear
-1914.8439478111552,992.2388948007451,576.9572335879193,-681.554282559165,-2136.418738130427,-807.4997450841246,fear
-948.0057041265013,-2837.8102072435754,-253.27999841903736,-197.79005429155274,168.687120629736,-319.30746537713895,fear
2400.1172132566403,-2363.267326823173,-1083.2580204196056,-1658.346752748109,1085.8292363823923,-1055.9782449969707,fear
-2187.70630375384,1961.346332662624,-1102.958542076532,-384.9853619032799,1424.6945451913043,-518.9448265315348,fear
2209.540639710359,-2047.1855072648395,-1035.2158622545585,-1364.2394693744352,672.0529927457416,-1058.195477680332,fear
-3147.9997060812434,-1544.3202065705348,1086.3961648318264,-1504.0165099854469,140.6551215073521,380.53669045755214,fear
-3298.649584702364,2105.5191457946025,1152.0436187881517,-1787.649678249502,-1668.4344648778576,-178.99336197124077,fear
-3149.497827785414,-1507.9668305702971,1171.1664397025036,-1252.3749462767123,205.40323227002918,410.89320584265585,fear
1771.4622818156624,2148.4640212449153,714.3851087616702,3371.9508413999806,1571.966888323366,-223.38024924744983,fear
1453.0478933762627,4827.159486817488,1621.3617331640542,2311.097431960897,613.4552362869211,-687.1027449789242,fear
1755.3431662347577,2248.914453698284,564.2573449619659,3742.0532173722786,1615.1935678520933,-106.89475391864791,fear
2851.9735242599545,-356.6164534066642,1237.4190280219284,1024.234008805582,361.05271242745556,-536.5565669170849,fear
1017.0639504231185,4895.249006460197,909.6893760354033,721.700011230525,1376.61181188631,-979.7528782905965,fear
2959.150881889741,-443.3695658296654,1215.9223059782948,1092.9947767073124,414.16931362082283,-449.2447513208918,fear
2154.077000029497,143.06995265507473,1762.87016737496,103.72071489619388,369.93082936404045,-428.9680004711727,fear
-1756.6646352672897,2522.806137550671,358.1731282235777,1302.0607524688496,-1370.280313582571,-627.176658099312,fear
1991.0184197310516,491.24928588632474,1852.4992192715247,177.87703582334257,291.75577499246293,-320.6479834533711,fear
4066.727388408238,-481.36631117872525,1507.0962528437774,404.49637975117093,835.1330043914351,-204.63069954222524,fear
895.6724183473312,1395.1537518402756,1007.3839679345566,172.3070777518154,-1556.7797911104615,-878.7311470911511,fear
4104.261993489086,93.29937539493173,1174.8363007650662,421.4682049503224,613.9710894356294,-235.04314138994874,fear
266.90341468431455,-1188.9825917983794,774.9746398941517,-1326.0187896724826,-164.68565138593414,-665.7811043647391,disgust
-2055.8015425729327,3646.345134610996,643.6451511390198,-150.43044000229523,-453.6543196565567,-661.9559991081696,disgust
695.4373658122414,-1089.1994030407132,1283.756298617506,-1102.6246660449121,-408.3571895362831,-671.391541956773,disgust
-777.4243929113289,535.9012877531737,550.8483439219681,-367.25220779647907,-1026.8047364859178,-287.40169132374433,disgust
-3342.9846062141087,4240.162546229192,796.7293187901273,-33.80538994723851,-271.4944022886025,-47.02772168245231,disgust
-209.23919896222029,765.747378876251,614.623634746277,-238.01870952131162,-1337.3269240226743,-399.56715433984726,disgust
-3473.7384849160767,-1506.2168487745018,144.7747653837398,-2666.7288987813404,391.8889751967772,530.3434964502947,disgust
-3680.5820433048966,3602.14882306398,-582.6182616874751,498.8256406440813,405.9005257212324,409.6645137788586,disgust
-3615.1416221172567,-1359.3476393414096,381.7811062024237,-2608.6773010476204,490.8073391966979,539.6832222046503,disgust
-3489.155299726089,-1118.4840408169289,307.2646562207321,-1729.043196580808,1053.995100380413,677.5561563662161,disgust
-3910.6539963276055,1539.4029681766253,-930.5529602763693,-202.82318940111412,130.44810413066693,532.3521371793782,disgust
-3339.4617053253705,-308.4180328884766,275.5613033935336,-1204.0566418932876,1458.7542386146474,594.0323374017499,disgust
1512.0418781860833,-15.01623042937868,521.4318677437703,1813.9307988206674,-1022.0403889894687,281.9713989714332,disgust
588.1729631474158,3853.5630994727317,1104.3462265631229,1389.9489951507321,-875.1847083819478,-13.48596593650225,disgust
1783.833258534101,458.12722661837626,749.3411037115567,1366.1322634665996,-1354.135513871761,187.22334678875055,disgust
-1383.9847067459111,550.5575683572276,58.65569681158827,-817.3187210081509,-909.8285439286127,498.5986513332754,disgust
-1855.5653333020805,4745.119553398946,450.6519376286376,-288.95107645529197,-888.9963729534395,228.76778431870497,disgust
-1624.1470213653965,975.6878163113787,317.18376935598246,-1138.7423044234588,-1026.5634573455968,586.0867520890878,disgust
-2624.1449622126906,-124.20302259860978,6205.990844338133,-159.50945958278558,-780.4567866633764,561.5223316890714,disgust
-3417.1416553902864,4256.559643688891,2693.7082681688817,546.2632165177984,-1263.115471299321,52.953026211418255,disgust
-2457.632104881382,393.8239883235151,6353.959604872654,19.865122457877845,-754.7779730463338,638.9758795658005,disgust
-948.8092974421993,881.0020952764626,-252.3018656725391,-1130.8274963423396,1025.0913829648437,-336.9571480630808,disgust
-2300.549982056385,5871.984492370398,774.2270253640223,149.29416240676704,46.35973716628523,-303.0294088215557,disgust
-904.5752252014992,1310.81118429444,-53.46124754948364,-1206.657904219248,742.9427119645139,-456.8497246944869,disgust
-3212.8403795034656,-2895.3952848670947,-2111.065472170167,-664.9352704164457,393.08162936470154,774.8146363054151,surprise
-3469.670611387641,642.3588685957129,-1087.808849919985,-1078.98547468952,-1325.69429472463,244.0982072239872,surprise
-3266.218290539468,-3158.6460488774032,-2088.0290620000246,-826.2636981321641,79.68162980957858,723.339334270908,surprise
-3424.3117846959585,-2003.528479785573,-2233.561472796639,-172.01535049132872,1386.105197448879,793.7535694691488,surprise
-3948.1204959616075,4309.426059518657,-1271.0684979140115,1452.7518863994435,-375.7484055688076,361.5784969887837,surprise
-3374.4623398027616,-1710.7589797753715,-2135.1133553094346,158.70914044612607,1371.4136603851575,675.7851384826133,surprise
-3101.5746788462034,-2764.0499885058516,-453.189309094756,-1525.4709158530386,954.7798213500729,413.1246680962373,surprise
-3495.5876373147794,2000.6592241769079,-2102.702596939193,1250.1726485993515,439.28642171963,279.3050955931264,surprise
-2949.6207004245152,-2807.4748008681872,-277.2225671129062,-1342.1983828927503,617.9813801809272,347.0564771860967,surprise
-3433.9474498675618,-1824.3270610317,-1810.737519773575,-369.6874345129352,874.6075390064514,992.9634770273409,surprise
-3776.4429469086203,3702.525063430848,-1303.461953453595,1254.7178819950589,1447.799150334771,807.667599276227,surprise
-3288.419717867764,-2096.2480911375833,-1722.4525086165131,-357.3311552085408,531.8183509483238,864.9087409707415,surprise
-3693.70347346176,-2591.080824213199,-1227.9088544601907,-1361.3025840455496,309.30768926284713,1112.9146962343045,surprise
-4067.6781783809606,1569.3596017639527,-2071.9158479822663,406.3476779809319,591.1054152387176,974.8092439593213,surprise
-3739.854395478762,-2720.9968471781362,-1023.7148421944701,-1409.1299131427625,251.36306308151327,1088.1442658793603,surprise
-3063.949811985563,-1614.2936166996851,-1294.4085432042102,-1156.2125431444945,-357.05613869633737,826.6513957894302,surprise
-4256.40532003784,3681.6572372558403,-1169.0770360057054,621.936190766291,-1200.7328755476153,568.7050134953971,surprise
-3567.2634150184713,-1690.8105967213316,-1242.132789347646,-1069.857090290617,-640.1432172376406,813.8542080612367,surprise
-3710.8714561600505,-1483.9825090275729,-271.9152513874801,-1734.206313947005,589.8492014186824,774.9349038129058,surprise
-4080.565755170474,2622.4923814222543,-85.49688933784788,-1120.5672559550862,-303.61568674707837,422.75276406066234,surprise
-3684.006534969187,-1254.6308437379264,-33.612470836522,-1622.115902565144,-83.4687672510772,642.9741437085727,surprise
-3380.412665492141,-2200.8696506303972,-809.9950742661978,-11.014740227695361,1489.6795673746515,1024.2198224859205,surprise
-3987.061743433675,2841.510156773597,-1222.3464906736185,226.5413922283266,1343.25714150345,678.7536481121372,surprise
-3419.7028414370584,-1796.2976905775397,-791.6339774575711,356.01776891654293,1258.5941908390707,1013.713263874602,surprise
11538.14534083762,-1647.6038131414437,-2310.6168192217247,-1595.122390135172,384.4497369741895,248.40752852060115,neutral
11323.814788951151,5557.400056631167,-906.3556614546319,-651.0463859236131,504.9462316733698,-244.75250665438733,neutral
11569.579506648774,-1790.742136202103,-2124.868770628059,-1424.5041477157401,329.2389661136814,298.6035186200453,neutral
2431.694389819833,-2143.632129691345,-1885.6965324344665,-1390.890225028313,105.23809411674821,929.747857160736,neutral
-4343.821487783182,3102.0291976219696,-1476.8532422277176,736.6087551545955,-607.8231612099519,930.0092696248726,neutral
-2778.0010980694674,-2494.2510485667754,-1560.6045865499375,-823.3650411990291,-21.758091205696896,1305.0182326952663,neutral
-3111.169922549921,-1137.2936707655153,-389.9743283001658,-2496.354080493482,868.6783357140835,1066.9838367344057,neutral
-4272.5803736540665,544.2929170042307,447.21373618777415,-3280.971452601211,-87.9351957097659,756.1712665647947,neutral
-3607.799384734444,-598.7627117825748,-320.32807890712917,-2772.71221103148,708.419156960074,981.4034184611878,neutral
-902.4373027053924,-1724.087443378128,-1028.0714764158254,-1808.7522044989023,432.88266594239656,916.8655767759253,neutral
-4385.681650337975,5163.25449919235,-255.08137317839075,-127.11645542921711,734.7146581347522,703.7511101882153,neutral
-3773.884593931258,-1309.0351277904374,-1196.5098065185334,-1776.3705503350686,118.8077736586607,1101.4245477837414,neutral
-705.1418230996346,-1876.1175352322477,-1438.7648722640843,-1431.9615631673164,-732.7441160826594,435.8944561486839,calm
-3785.572674995163,1232.212352453242,770.118060629315,-2669.6285188016327,-2774.856757640312,41.001040284174685,calm
-3494.349345996958,-1633.7525161026658,-1461.8070185437762,-1174.4226279486359,-1364.1039016746608,587.9712617793308,calm
4013.2585260396327,-1859.6915755214725,-778.7214903989797,-617.0157167296215,-701.291962901791,789.1921702793946,calm
-4330.308910121907,4540.270102831545,-508.15436282120925,-102.2872169311047,-222.18506748654258,631.1032812711832,calm
-1371.9940553922677,-1459.201485487429,-1667.5344077555299,-1277.0570057135467,-1051.404676753889,862.6612972186446,calm
11836.667663536744,-563.4076712100525,2185.528570478219,-1096.810208270921,735.7078511912721,667.2939854155843,calm
11357.368173259336,4667.821218563689,-1530.4983332523848,-451.27137119965306,-217.0659037703949,-223.69431208403876,calm
11490.687023138968,863.2237555182161,-221.68044662368982,-2998.536868794097,751.1189107396399,44.36021123464944,calm
4840.034626865812,-364.9333143485022,-318.4744159249122,-3530.9329697948197,238.03498163382653,457.23135021752216,calm
-4107.552478215993,2362.993659690538,-117.10266768528031,-1960.1098670160266,-94.70561042764511,763.084732854297,calm
315.68502825051667,-174.0882565034785,-135.0502632690227,-3551.820494791616,-226.44347962039137,653.250773377696,calm
1274.79964146815,-943.7529962953256,-1471.813890580891,-1001.6845592476692,-1705.622520874452,683.8996388532009,calm
-4121.6044982371905,1374.2953902357792,-2043.8180499322468,50.03462936824954,-2600.3598481659883,585.0154388484322,calm
-3735.066955693016,-843.5489342338232,-1275.6961281699562,-1100.76871320377,-1897.971899589651,884.6703081286535,calm
11771.556233664676,-1415.4591895452147,-759.0096096794106,46.70444977109811,-1062.8166046727429,411.01400956002436,calm
11470.606774057851,1497.124681738491,-1779.8567040880353,-2446.7055976668416,-2297.5087513220446,-422.57069920452375,calm
11525.267341715986,-502.3302880630698,-2639.2512320622695,-1407.8626661273731,-1134.6181507251067,51.471237029030306,calm
11414.769535195095,974.0772571714946,132.73455312928627,-4708.298873609896,1669.7733717865037,167.91748656201366,calm
11322.23877701765,4447.085849884401,-1454.312205634225,-1659.188429698873,-225.82005596037172,-234.94791644830786,calm
11377.003654272834,1575.8695556877644,-148.60896725180174,-4680.906217856418,1621.2777745562494,197.39421531865696,calm
8627.788878206451,-1605.6110648264014,5116.658197753879,77.43699388727104,711.979053004001,1170.1225229135987,calm
-4452.2967050273355,3740.8335117681136,278.39500693344735,-909.0501747506469,1265.5983209943738,935.0391368832643,calm
2583.96917682025,-759.7805501391936,3240.6868452192043,-1413.5459535567747,346.38226829119134,1228.5301581277042,calm
-1227.8632143253435,-2529.474379568736,-1271.8153679702828,-27.33164962917754,-387.98201797839005,483.70371611599825,happy
-2491.7003409119243,1406.5422901217942,-2582.0727486684173,1612.625575469663,542.875820847478,526.1000607934325,happy
-1330.2700076724877,-2181.4598639803826,-1250.6346881518427,83.38976373215249,-416.861879851261,561.0249638757019,happy
-596.9598878294523,-1606.1502519459686,-2368.789637003414,-822.7812082497063,-177.48298347486502,1009.5994030797543,happy
-3754.4421246521483,3441.1419680418167,-1990.049532547351,841.1415245567382,-544.1619551003434,570.7647487110086,happy
-3234.4370060022493,-1450.354595478683,-2240.1395502261735,-691.3700876205772,-450.4292879013898,902.2548247334915,happy
11479.101069922297,-531.358428694044,-1651.7516319898414,-2436.449956490793,906.5169416816941,213.31038686588906,happy
11267.944051300274,4622.9149703931835,-2353.6645134992796,123.72345932742331,1608.1434758257196,32.419390878986896,happy
11500.536833857743,-128.08563231274053,-1237.1139944151275,-2393.4457406223814,736.6066021649395,229.955767363403,happy
-2320.63919911871,-1421.1631093787175,64.00177988363231,-1442.1281630375402,653.2504526881173,147.40907335385057,happy
-2899.6500634525464,2949.4754790975776,-1057.8080920667837,152.10949624412413,-588.254158130229,-210.19272095665843,happy
-2249.2831441536573,-917.8672516897946,235.73860183285385,-1597.4441799823614,401.2720206572126,107.7466930802963,happy
11729.629441735307,-1356.7757407190734,-767.875565814984,818.679785486558,454.0548304089527,416.65155651869566,happy
11423.940784896004,5038.985018954779,-758.6293744481044,605.1037038343313,-53.51043805102796,-238.87407874313243,happy
11742.72313153008,-1189.0487265050929,-537.3775044246279,873.5505400033478,493.46525834769017,465.6453577374216,happy
-2060.95978823334,-2252.8712891247774,124.48544010261989,1112.3201626851283,-406.086524387847,1193.908416012438,happy
-3796.1370038988853,419.00255176225573,-33.07285263517482,789.3603998454657,-1623.1475990580477,733.992699548502,happy
-694.9864933860723,-1958.870644695175,295.3025737614347,970.9829914022924,-122.8681364710745,1077.3360110703927,happy
39.25944957820295,-1871.1729901804167,1492.5441439157662,-432.03122714633713,965.5187040493995,423.9761071915917,happy
-871.5223242553327,2501.4874554952416,1282.0893267239812,1605.350954166623,-1001.5771677967214,125.86520322128933,happy
-92.1440284796471,-1446.2117322037154,1314.5492248363967,-358.0889327529197,631.1787758612138,458.12062920457726,happy
11731.088222894263,-332.23117002003283,1473.2619123773868,-1174.692320647214,1410.2556492840665,514.9722377153691,happy
11556.628565504468,1532.493286634531,-100.50425907597248,-775.0296947184281,886.4434771113703,195.8282752676512,happy
11584.289542177019,511.28481133845116,377.4541951718277,-2003.6017886795476,1327.9587085523722,384.7162082538076,happy
12163.74221102979,-3778.0091112403516,2158.5635398178856,2461.326075988346,183.92292953507152,1139.7530258899499,sad
11362.215127449628,1487.7892877622055,-4013.5311355072454,1184.9406847714613,1031.527549381317,178.47243648755972,sad
11868.63778830579,-2596.1961575007176,-282.58691572920435,1045.88181955856,-41.38868665666946,692.8153137079549,sad
11971.567870451783,-3158.2790954992556,669.9148124776759,1081.917694371681,37.389417240692566,891.0632732418221,sad
11331.687747859063,1955.7296120160584,-3214.487845956842,163.29938104474957,1726.7472223500115,190.02315547006353,sad
11683.7566604707,-1973.5190307957403,-1844.5416030349877,-179.53525170148973,-110.46014983719975,559.3969492140874,sad
11794.136081956602,-2462.945587835556,464.9301335923066,-769.8736815803165,1081.1058859400973,652.546974492613,sad
11356.689163101482,4141.668648880975,-2405.0515571026217,140.09107425342432,-726.6906861912581,-297.0565760585387,sad
